"","sexo","rama","comuna","2011","2013","2015"
"1241","Hombre","Administración Pública y Defensa","Isla de Maipo",437600,775000,9e+05
"1242","Hombre","Enseñanza","Isla de Maipo",284440,391250,190000
"1243","Hombre","Servicios Comunitarios, Sociales y Personales","Isla de Maipo",150562,267500,NA
"1244","Hombre","Servicio Doméstico","Isla de Maipo",102700,170000,676667
"1245","Hombre","Agricultura, Ganadería, Caza y Silvicultura","La Cisterna",410800,NA,250000
"1246","Hombre","Explotación de Minas y Canteras","La Cisterna",656400,550000,NA
"1247","Hombre","Industrias Manufactureras","La Cisterna",564138,525269,501427
"1248","Hombre","Electricidad, Gas y Agua","La Cisterna",547000,NA,NA
"1249","Hombre","Construcción","La Cisterna",306069,549000,334711
"1250","Hombre","Comercio","La Cisterna",464001,360425,380312
"1251","Hombre","Hoteles y Restaurantes","La Cisterna",210048,492500,362500
"1252","Hombre","Transporte, Almacenamiento y Comunicaciones","La Cisterna",500163,352889,710091
"1253","Hombre","Intermediación Financiera","La Cisterna",1422200,791622,NA
"1254","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","La Cisterna",375530,684353,432857
"1255","Hombre","Administración Pública y Defensa","La Cisterna",238492,358000,925000
"1256","Hombre","Enseñanza","La Cisterna",422080,606667,449284
"1257","Hombre","Servicios Sociales y de Salud","La Cisterna",207860,633333,1280000
"1258","Hombre","Servicio Doméstico","La Cisterna",321610,323333,315000
"1259","Hombre","Agricultura, Ganadería, Caza y Silvicultura","La Cruz",551265,271865,260624
"1260","Hombre","Explotación de Minas y Canteras","La Cruz",610470,780000,750000
"1261","Hombre","Industrias Manufactureras","La Cruz",1573660,283889,611167
"1262","Hombre","Electricidad, Gas y Agua","La Cruz",547000,NA,NA
"1263","Hombre","Construcción","La Cruz",230241,343844,299770
"1264","Hombre","Comercio","La Cruz",463151,300128,306060
"1265","Hombre","Hoteles y Restaurantes","La Cruz",547961,NA,NA
"1266","Hombre","Transporte, Almacenamiento y Comunicaciones","La Cruz",264065,310000,395743
"1267","Hombre","Intermediación Financiera","La Cruz",382900,NA,5e+05
"1268","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","La Cruz",211431,NA,230000
"1269","Hombre","Administración Pública y Defensa","La Cruz",415720,873871,452219
"1270","Hombre","Enseñanza","La Cruz",547000,760000,314000
"1271","Hombre","Servicios Sociales y de Salud","La Cruz",827187,NA,NA
"1272","Hombre","Agricultura, Ganadería, Caza y Silvicultura","La Estrella",356304,219964,233056
"1273","Hombre","Industrias Manufactureras","La Estrella",308100,257500,260000
"1274","Hombre","Construcción","La Estrella",285033,253096,280000
"1275","Hombre","Comercio","La Estrella",306320,196872,443444
"1276","Hombre","Hoteles y Restaurantes","La Estrella",616200,NA,NA
"1277","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","La Estrella",240680,NA,150000
"1278","Hombre","Administración Pública y Defensa","La Estrella",328200,252500,376000
"1279","Hombre","Enseñanza","La Estrella",328200,325000,320000
"1280","Hombre","Servicios Sociales y de Salud","La Estrella",765800,3e+05,5e+05
"1281","Hombre","Servicios Comunitarios, Sociales y Personales","La Estrella",328200,2e+05,450000
"1282","Hombre","Servicio Doméstico","La Estrella",164320,NA,70000
"1283","Hombre","Agricultura, Ganadería, Caza y Silvicultura","La Florida",301051,601500,475000
"1284","Hombre","Explotación de Minas y Canteras","La Florida",1159188,837000,1275000
"1285","Hombre","Industrias Manufactureras","La Florida",468792,498915,425422
"1286","Hombre","Electricidad, Gas y Agua","La Florida",670075,7e+05,440000
"1287","Hombre","Construcción","La Florida",486728,460576,490805
"1288","Hombre","Comercio","La Florida",465111,397038,477312
"1289","Hombre","Hoteles y Restaurantes","La Florida",277436,337372,377864
"1290","Hombre","Transporte, Almacenamiento y Comunicaciones","La Florida",548667,541664,544788
"1291","Hombre","Intermediación Financiera","La Florida",601736,686936,615455
"1292","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","La Florida",649826,618364,772437
"1293","Hombre","Administración Pública y Defensa","La Florida",896081,580835,583457
"1294","Hombre","Enseñanza","La Florida",809542,652448,590227
"1295","Hombre","Servicios Sociales y de Salud","La Florida",615802,673571,688357
"1296","Hombre","Servicios Comunitarios, Sociales y Personales","La Florida",486545,320917,426399
"1297","Hombre","Servicio Doméstico","La Florida",302852,241667,285143
"1298","Hombre","Industrias Manufactureras","La Granja",379790,277877,374286
"1299","Hombre","Construcción","La Granja",293808,313600,393738
"1300","Hombre","Comercio","La Granja",327539,246093,350554
"1301","Hombre","Hoteles y Restaurantes","La Granja",187074,2e+05,300571
"1302","Hombre","Transporte, Almacenamiento y Comunicaciones","La Granja",411840,317838,482419
"1303","Hombre","Intermediación Financiera","La Granja",555205,550000,648000
"1304","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","La Granja",301124,367506,412000
"1305","Hombre","Administración Pública y Defensa","La Granja",680522,398996,680000
"1306","Hombre","Enseñanza","La Granja",375607,318571,569155
"1307","Hombre","Servicios Sociales y de Salud","La Granja",255267,205000,202690
"1308","Hombre","Servicios Comunitarios, Sociales y Personales","La Granja",416359,352500,335200
"1309","Hombre","Servicio Doméstico","La Granja",196920,282778,307333
"1310","Hombre","Agricultura, Ganadería, Caza y Silvicultura","La Higuera",369720,NA,150000
"1311","Hombre","Pesca","La Higuera",511315,102222,175000
"1312","Hombre","Explotación de Minas y Canteras","La Higuera",370469,355087,498095
"1313","Hombre","Construcción","La Higuera",355550,301667,403244
"1314","Hombre","Comercio","La Higuera",425416,2e+05,275000
"1315","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","La Higuera",361020,210000,240000
"1316","Hombre","Administración Pública y Defensa","La Higuera",262560,293333,298012
"1317","Hombre","Agricultura, Ganadería, Caza y Silvicultura","La Ligua",229600,208764,287772
"1318","Hombre","Pesca","La Ligua",254520,2e+05,647728
"1319","Hombre","Explotación de Minas y Canteras","La Ligua",485197,510465,540279
"1320","Hombre","Industrias Manufactureras","La Ligua",289572,281422,323724
"1321","Hombre","Construcción","La Ligua",316561,255340,334832
"1322","Hombre","Comercio","La Ligua",285051,381667,262890
"1323","Hombre","Hoteles y Restaurantes","La Ligua",149513,210000,225000
"1324","Hombre","Transporte, Almacenamiento y Comunicaciones","La Ligua",224997,328430,307339
"1325","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","La Ligua",582490,210000,350846
"1326","Hombre","Administración Pública y Defensa","La Ligua",417717,545625,565000
"1327","Hombre","Enseñanza","La Ligua",432130,622244,659191
"1328","Hombre","Servicios Sociales y de Salud","La Ligua",382900,NA,522750
"1329","Hombre","Servicios Comunitarios, Sociales y Personales","La Ligua",324235,180000,265877
"1330","Hombre","Servicio Doméstico","La Ligua",211689,1e+05,305000
"1331","Hombre","Organizaciones y órganos Extraterritoriales","La Ligua",513500,NA,NA
"1332","Hombre","Agricultura, Ganadería, Caza y Silvicultura","La Pintana",403668,245000,269778
"1333","Hombre","Explotación de Minas y Canteras","La Pintana",656400,474510,4e+05
"1334","Hombre","Industrias Manufactureras","La Pintana",294981,271904,326712
"1335","Hombre","Electricidad, Gas y Agua","La Pintana",382176,NA,442500
"1336","Hombre","Construcción","La Pintana",295799,334197,358896
"1337","Hombre","Comercio","La Pintana",272211,282716,242906
"1338","Hombre","Transporte, Almacenamiento y Comunicaciones","La Pintana",394694,341716,334061
"1339","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","La Pintana",437231,361111,444917
"1340","Hombre","Administración Pública y Defensa","La Pintana",255371,362013,459125
"1341","Hombre","Enseñanza","La Pintana",559370,269600,331429
"1342","Hombre","Servicios Sociales y de Salud","La Pintana",322365,983897,416336
"1343","Hombre","Servicios Comunitarios, Sociales y Personales","La Pintana",157066,363571,225571
"1344","Hombre","Servicio Doméstico","La Pintana",205576,227375,262583
"1345","Hombre","Agricultura, Ganadería, Caza y Silvicultura","La Reina",3286400,215000,246667
"1346","Hombre","Explotación de Minas y Canteras","La Reina",2279167,4e+06,3500000
"1347","Hombre","Industrias Manufactureras","La Reina",1970256,2175936,1310000
"1348","Hombre","Electricidad, Gas y Agua","La Reina",366911,NA,3750000
"1349","Hombre","Construcción","La Reina",855713,343750,970095
"1350","Hombre","Comercio","La Reina",1339675,611835,576250
"1351","Hombre","Hoteles y Restaurantes","La Reina",2218100,409032,305000
"1352","Hombre","Transporte, Almacenamiento y Comunicaciones","La Reina",1118092,671429,962500
"1353","Hombre","Intermediación Financiera","La Reina",1644244,2769333,NA
"1354","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","La Reina",1830158,1373163,1867352
"1355","Hombre","Administración Pública y Defensa","La Reina",468857,2750000,787707
"1356","Hombre","Enseñanza","La Reina",856967,558861,973536
"1357","Hombre","Servicios Sociales y de Salud","La Reina",3346838,2362500,2950000
"1358","Hombre","Servicios Comunitarios, Sociales y Personales","La Reina",488200,750000,730560
"1359","Hombre","Servicio Doméstico","La Reina",230469,290000,60000
"1360","Hombre","Agricultura, Ganadería, Caza y Silvicultura","La Serena",263242,308930,319523
"1361","Hombre","Explotación de Minas y Canteras","La Serena",653652,802159,892896
"1362","Hombre","Industrias Manufactureras","La Serena",457846,433629,502803
"1363","Hombre","Electricidad, Gas y Agua","La Serena",420952,861111,283500
"1364","Hombre","Construcción","La Serena",512199,344264,475957
"1365","Hombre","Comercio","La Serena",348298,403712,382890
"1366","Hombre","Hoteles y Restaurantes","La Serena",284218,661748,329269
"1367","Hombre","Transporte, Almacenamiento y Comunicaciones","La Serena",420903,404556,378311
"1368","Hombre","Intermediación Financiera","La Serena",1612151,654024,813000
"1369","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","La Serena",623449,715333,796206
"1370","Hombre","Administración Pública y Defensa","La Serena",674451,440268,840496
"1371","Hombre","Enseñanza","La Serena",497739,472885,667792
"1372","Hombre","Servicios Sociales y de Salud","La Serena",1089636,601538,611364
"1373","Hombre","Servicios Comunitarios, Sociales y Personales","La Serena",274550,325830,492591
"1374","Hombre","Servicio Doméstico","La Serena",287560,176400,278833
"1375","Hombre","Agricultura, Ganadería, Caza y Silvicultura","La Unión",360502,547030,295031
"1376","Hombre","Pesca","La Unión",304570,320000,347500
"1377","Hombre","Explotación de Minas y Canteras","La Unión",199108,540000,280000
"1378","Hombre","Industrias Manufactureras","La Unión",305246,375998,292777
"1379","Hombre","Electricidad, Gas y Agua","La Unión",364667,5e+05,350000
"1380","Hombre","Construcción","La Unión",235692,283103,349679
"1381","Hombre","Comercio","La Unión",320255,213333,353413
"1382","Hombre","Hoteles y Restaurantes","La Unión",846760,322500,175000
"1383","Hombre","Transporte, Almacenamiento y Comunicaciones","La Unión",362699,196667,285588
"1384","Hombre","Intermediación Financiera","La Unión",328200,845000,322000
"1385","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","La Unión",264025,477027,497991
"1386","Hombre","Administración Pública y Defensa","La Unión",624992,719812,353000
"1387","Hombre","Enseñanza","La Unión",385635,492000,500699
"1388","Hombre","Servicios Sociales y de Salud","La Unión",671716,861429,436667
"1389","Hombre","Servicios Comunitarios, Sociales y Personales","La Unión",27897,150000,248667
"1390","Hombre","Servicio Doméstico","La Unión",212247,130000,143875
"1391","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Lago Ranco",342226,150251,133431
"1392","Hombre","Explotación de Minas y Canteras","Lago Ranco",853320,NA,NA
"1393","Hombre","Industrias Manufactureras","Lago Ranco",177347,NA,250750
"1394","Hombre","Construcción","Lago Ranco",428426,231946,255071
"1395","Hombre","Comercio","Lago Ranco",195815,140000,220000
"1396","Hombre","Transporte, Almacenamiento y Comunicaciones","Lago Ranco",218800,255000,215000
"1397","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Lago Ranco",196920,350000,359280
"1398","Hombre","Administración Pública y Defensa","Lago Ranco",462215,244750,711833
"1399","Hombre","Enseñanza","Lago Ranco",216612,180000,335000
"1400","Hombre","Servicios Sociales y de Salud","Lago Ranco",1269040,643860,350000
"1401","Hombre","Servicios Comunitarios, Sociales y Personales","Lago Ranco",199108,322500,NA
"1402","Hombre","Servicio Doméstico","Lago Ranco",191933,180000,5000
"1403","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Laja",176002,215611,179643
"1404","Hombre","Explotación de Minas y Canteras","Laja",265723,421667,623750
"1405","Hombre","Industrias Manufactureras","Laja",272147,325750,438484
"1406","Hombre","Construcción","Laja",302114,350941,349545
"1407","Hombre","Comercio","Laja",236267,331429,286222
"1408","Hombre","Transporte, Almacenamiento y Comunicaciones","Laja",1232400,287349,326884
"1409","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Laja",446080,5e+05,1600000
"1410","Hombre","Enseñanza","Laja",519650,NA,405000
"1411","Hombre","Servicios Sociales y de Salud","Laja",289910,NA,350000
"1412","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Lampa",219544,276414,323174
"1413","Hombre","Explotación de Minas y Canteras","Lampa",203484,NA,1066667
"1414","Hombre","Industrias Manufactureras","Lampa",300228,354774,342867
"1415","Hombre","Construcción","Lampa",403082,309667,495369
"1416","Hombre","Comercio","Lampa",310058,352148,321250
"1417","Hombre","Transporte, Almacenamiento y Comunicaciones","Lampa",372585,408579,578182
"1418","Hombre","Intermediación Financiera","Lampa",240680,370000,8e+05
"1419","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Lampa",800808,412857,1030000
"1420","Hombre","Enseñanza","Lampa",218800,NA,610000
"1421","Hombre","Servicios Sociales y de Salud","Lampa",218800,476333,NA
"1422","Hombre","Servicios Comunitarios, Sociales y Personales","Lampa",208954,225000,408200
"1423","Hombre","Servicio Doméstico","Lampa",289614,205000,180000
"1424","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Lanco",250150,196424,250490
"1425","Hombre","Industrias Manufactureras","Lanco",334376,254100,293222
"1426","Hombre","Construcción","Lanco",205380,196923,271750
"1427","Hombre","Comercio","Lanco",447640,258000,213154
"1428","Hombre","Hoteles y Restaurantes","Lanco",92430,3e+05,150000
"1429","Hombre","Transporte, Almacenamiento y Comunicaciones","Lanco",633252,174286,255111
"1430","Hombre","Intermediación Financiera","Lanco",262560,240000,NA
"1431","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Lanco",295380,460000,275250
"1432","Hombre","Administración Pública y Defensa","Lanco",229604,288000,414000
"1433","Hombre","Enseñanza","Lanco",452187,187333,6e+05
"1434","Hombre","Servicios Sociales y de Salud","Lanco",568880,NA,6e+05
"1435","Hombre","Servicios Comunitarios, Sociales y Personales","Lanco",525816,230000,202000
"1436","Hombre","Servicio Doméstico","Lanco",359450,NA,30000
"1437","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Las Cabras",227250,216861,362323
"1438","Hombre","Explotación de Minas y Canteras","Las Cabras",218800,348232,261000
