"","sexo","rama","comuna","2011","2013","2015"
"2411","Hombre","Hoteles y Restaurantes","Pinto",166835,280000,220000
"2412","Hombre","Transporte, Almacenamiento y Comunicaciones","Pinto",306320,3e+05,4e+05
"2413","Hombre","Administración Pública y Defensa","Pinto",207860,260000,290000
"2414","Hombre","Enseñanza","Pinto",35008,595000,355000
"2415","Hombre","Servicios Sociales y de Salud","Pinto",45188000,NA,350000
"2416","Hombre","Servicio Doméstico","Pinto",246480,50000,250000
"2417","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Pirque",209308,210000,319000
"2418","Hombre","Explotación de Minas y Canteras","Pirque",207860,NA,NA
"2419","Hombre","Industrias Manufactureras","Pirque",235210,3e+05,350000
"2420","Hombre","Electricidad, Gas y Agua","Pirque",218800,NA,250000
"2421","Hombre","Construcción","Pirque",246480,340000,525000
"2422","Hombre","Comercio","Pirque",236524,265314,9e+05
"2423","Hombre","Hoteles y Restaurantes","Pirque",271028,NA,637430
"2424","Hombre","Transporte, Almacenamiento y Comunicaciones","Pirque",379068,210000,650000
"2425","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Pirque",218800,310000,1250000
"2426","Hombre","Administración Pública y Defensa","Pirque",353362,290000,1e+06
"2427","Hombre","Servicios Sociales y de Salud","Pirque",210620,417640,1200000
"2428","Hombre","Servicios Comunitarios, Sociales y Personales","Pirque",218800,250000,5e+05
"2429","Hombre","Servicio Doméstico","Pirque",196920,2e+05,290000
"2430","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Pitrufquén",192544,160000,240000
"2431","Hombre","Industrias Manufactureras","Pitrufquén",239450,233082,280000
"2432","Hombre","Construcción","Pitrufquén",229740,255000,3e+05
"2433","Hombre","Comercio","Pitrufquén",209928,240000,250000
"2434","Hombre","Hoteles y Restaurantes","Pitrufquén",229740,NA,245500
"2435","Hombre","Transporte, Almacenamiento y Comunicaciones","Pitrufquén",311790,210000,250000
"2436","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Pitrufquén",229740,310000,694107
"2437","Hombre","Administración Pública y Defensa","Pitrufquén",2516200,375000,390000
"2438","Hombre","Enseñanza","Pitrufquén",203484,350000,489042
"2439","Hombre","Servicios Sociales y de Salud","Pitrufquén",478078,NA,415000
"2440","Hombre","Servicios Comunitarios, Sociales y Personales","Pitrufquén",211142,NA,2e+05
"2441","Hombre","Servicio Doméstico","Pitrufquén",205400,NA,NA
"2442","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Placilla",196920,209000,250000
"2443","Hombre","Industrias Manufactureras","Placilla",218800,172500,250000
"2444","Hombre","Construcción","Placilla",196920,222500,262500
"2445","Hombre","Comercio","Placilla",196920,80000,290000
"2446","Hombre","Hoteles y Restaurantes","Placilla",164320,NA,225000
"2447","Hombre","Transporte, Almacenamiento y Comunicaciones","Placilla",202390,267090,4e+05
"2448","Hombre","Administración Pública y Defensa","Placilla",437600,250000,5e+05
"2449","Hombre","Enseñanza","Placilla",492300,6e+05,950000
"2450","Hombre","Servicios Comunitarios, Sociales y Personales","Placilla",196920,120000,NA
"2451","Hombre","Servicio Doméstico","Placilla",102700,NA,NA
"2452","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Portezuelo",180510,195000,245500
"2453","Hombre","Construcción","Portezuelo",223040,245000,266669
"2454","Hombre","Comercio","Portezuelo",205400,159000,275000
"2455","Hombre","Transporte, Almacenamiento y Comunicaciones","Portezuelo",267020,280000,120000
"2456","Hombre","Servicios Comunitarios, Sociales y Personales","Portezuelo",407654,NA,185960
"2457","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Porvenir",328200,254500,337000
"2458","Hombre","Pesca","Porvenir",328200,3e+05,4e+05
"2459","Hombre","Explotación de Minas y Canteras","Porvenir",472917,667442,358488
"2460","Hombre","Industrias Manufactureras","Porvenir",333670,300004,4e+05
"2461","Hombre","Construcción","Porvenir",410800,284684,4e+05
"2462","Hombre","Comercio","Porvenir",255449,3e+05,3e+05
"2463","Hombre","Hoteles y Restaurantes","Porvenir",8216000,NA,5e+05
"2464","Hombre","Transporte, Almacenamiento y Comunicaciones","Porvenir",492960,8e+05,390000
"2465","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Porvenir",848400,371500,3e+05
"2466","Hombre","Administración Pública y Defensa","Porvenir",656400,7e+05,740000
"2467","Hombre","Enseñanza","Porvenir",517696,890000,425000
"2468","Hombre","Servicios Comunitarios, Sociales y Personales","Porvenir",208954,1e+06,4e+05
"2469","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Pozo Almonte",184860,80000,2e+05
"2470","Hombre","Explotación de Minas y Canteras","Pozo Almonte",492300,5e+05,450000
"2471","Hombre","Industrias Manufactureras","Pozo Almonte",437600,130000,3e+05
"2472","Hombre","Construcción","Pozo Almonte",295380,3e+05,3e+05
"2473","Hombre","Comercio","Pozo Almonte",308100,310000,3e+05
"2474","Hombre","Transporte, Almacenamiento y Comunicaciones","Pozo Almonte",433499,450000,350000
"2475","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Pozo Almonte",492300,360000,330000
"2476","Hombre","Administración Pública y Defensa","Pozo Almonte",328200,3e+05,5e+05
"2477","Hombre","Servicios Sociales y de Salud","Pozo Almonte",199108,NA,4e+05
"2478","Hombre","Servicios Comunitarios, Sociales y Personales","Pozo Almonte",246480,NA,425000
"2479","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Providencia",492300,3e+06,1736434
"2480","Hombre","Explotación de Minas y Canteras","Providencia",3500800,2e+06,2200000
"2481","Hombre","Industrias Manufactureras","Providencia",1118550,910000,950000
"2482","Hombre","Construcción","Providencia",2054000,1200000,1500000
"2483","Hombre","Comercio","Providencia",1045425,9e+05,950000
"2484","Hombre","Hoteles y Restaurantes","Providencia",875200,350000,350000
"2485","Hombre","Transporte, Almacenamiento y Comunicaciones","Providencia",1586300,1225000,1060000
"2486","Hombre","Intermediación Financiera","Providencia",1203400,1e+06,1500000
"2487","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Providencia",1641000,1300000,1300000
"2488","Hombre","Administración Pública y Defensa","Providencia",1531600,1200000,1520000
"2489","Hombre","Enseñanza","Providencia",984600,750000,1e+06
"2490","Hombre","Servicios Sociales y de Salud","Providencia",1312800,1300000,1300000
"2491","Hombre","Servicios Comunitarios, Sociales y Personales","Providencia",824436,550000,760000
"2492","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Puchuncaví",217570,NA,250000
"2493","Hombre","Pesca","Puchuncaví",61620,130000,NA
"2494","Hombre","Explotación de Minas y Canteras","Puchuncaví",492300,4e+05,4e+05
"2495","Hombre","Industrias Manufactureras","Puchuncaví",656400,4e+05,245348
"2496","Hombre","Construcción","Puchuncaví",328200,205000,320000
"2497","Hombre","Comercio","Puchuncaví",393390,3e+05,3e+05
"2498","Hombre","Hoteles y Restaurantes","Puchuncaví",199108,250000,2e+05
"2499","Hombre","Transporte, Almacenamiento y Comunicaciones","Puchuncaví",308032,350000,4e+05
"2500","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Puchuncaví",199108,4e+05,380000
"2501","Hombre","Enseñanza","Puchuncaví",634520,NA,680000
"2502","Hombre","Servicios Comunitarios, Sociales y Personales","Puchuncaví",151312,2e+05,290000
"2503","Hombre","Servicio Doméstico","Puchuncaví",359450,280000,250000
"2504","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Pucón",205400,2e+05,240000
"2505","Hombre","Industrias Manufactureras","Pucón",256750,170000,250000
"2506","Hombre","Electricidad, Gas y Agua","Pucón",196920,NA,250000
"2507","Hombre","Construcción","Pucón",257090,220000,3e+05
"2508","Hombre","Comercio","Pucón",196920,245000,3e+05
"2509","Hombre","Hoteles y Restaurantes","Pucón",198014,375000,250000
"2510","Hombre","Transporte, Almacenamiento y Comunicaciones","Pucón",308100,355000,293710
"2511","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Pucón",290576,756420,250000
"2512","Hombre","Administración Pública y Defensa","Pucón",229740,230000,425000
"2513","Hombre","Enseñanza","Pucón",491390,635000,350000
"2514","Hombre","Servicios Comunitarios, Sociales y Personales","Pucón",198014,3e+05,525000
"2515","Hombre","Servicio Doméstico","Pucón",373828,212500,241000
"2516","Hombre","Explotación de Minas y Canteras","Pudahuel",410250,NA,1050000
"2517","Hombre","Industrias Manufactureras","Pudahuel",257090,3e+05,3e+05
"2518","Hombre","Electricidad, Gas y Agua","Pudahuel",574680,4e+05,550000
"2519","Hombre","Construcción","Pudahuel",295380,3e+05,350000
"2520","Hombre","Comercio","Pudahuel",240680,3e+05,3e+05
"2521","Hombre","Hoteles y Restaurantes","Pudahuel",229740,215000,275000
"2522","Hombre","Transporte, Almacenamiento y Comunicaciones","Pudahuel",350080,250000,390000
"2523","Hombre","Intermediación Financiera","Pudahuel",328200,360000,6e+05
"2524","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Pudahuel",295380,310000,350000
"2525","Hombre","Administración Pública y Defensa","Pudahuel",431036,401496,5e+05
"2526","Hombre","Enseñanza","Pudahuel",382900,350000,350000
"2527","Hombre","Servicios Sociales y de Salud","Pudahuel",273500,5e+05,3e+05
"2528","Hombre","Servicios Comunitarios, Sociales y Personales","Pudahuel",564850,350000,350000
"2529","Hombre","Servicio Doméstico","Pudahuel",278970,250000,280000
"2530","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Puente Alto",216314,255000,3e+05
"2531","Hombre","Explotación de Minas y Canteras","Puente Alto",458386,4e+05,6e+05
"2532","Hombre","Industrias Manufactureras","Puente Alto",273500,280000,350000
"2533","Hombre","Electricidad, Gas y Agua","Puente Alto",328200,4e+05,425000
"2534","Hombre","Construcción","Puente Alto",328420,340000,350000
"2535","Hombre","Comercio","Puente Alto",273500,250000,3e+05
"2536","Hombre","Hoteles y Restaurantes","Puente Alto",246150,218000,250000
"2537","Hombre","Transporte, Almacenamiento y Comunicaciones","Puente Alto",328200,350000,390000
"2538","Hombre","Intermediación Financiera","Puente Alto",251620,4e+05,480000
"2539","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Puente Alto",536060,466168,450000
"2540","Hombre","Administración Pública y Defensa","Puente Alto",404780,425000,5e+05
"2541","Hombre","Enseñanza","Puente Alto",547000,380000,425000
"2542","Hombre","Servicios Sociales y de Salud","Puente Alto",437600,275000,4e+05
"2543","Hombre","Servicios Comunitarios, Sociales y Personales","Puente Alto",314626,2e+05,350000
"2544","Hombre","Servicio Doméstico","Puente Alto",218800,285000,3e+05
"2545","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Puerto Montt",199108,2e+05,241000
"2546","Hombre","Pesca","Puerto Montt",308100,250000,3e+05
"2547","Hombre","Explotación de Minas y Canteras","Puerto Montt",328200,4e+05,228000
"2548","Hombre","Industrias Manufactureras","Puerto Montt",273500,250000,3e+05
"2549","Hombre","Electricidad, Gas y Agua","Puerto Montt",330388,3e+05,4e+05
"2550","Hombre","Construcción","Puerto Montt",306320,239000,3e+05
"2551","Hombre","Comercio","Puerto Montt",210048,250000,290000
"2552","Hombre","Hoteles y Restaurantes","Puerto Montt",273500,250000,250000
"2553","Hombre","Transporte, Almacenamiento y Comunicaciones","Puerto Montt",284440,3e+05,3e+05
"2554","Hombre","Intermediación Financiera","Puerto Montt",711100,550000,6e+05
"2555","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Puerto Montt",306320,3e+05,375000
"2556","Hombre","Administración Pública y Defensa","Puerto Montt",547000,5e+05,620000
"2557","Hombre","Enseñanza","Puerto Montt",448540,419080,5e+05
"2558","Hombre","Servicios Sociales y de Salud","Puerto Montt",459480,380000,375000
"2559","Hombre","Servicios Comunitarios, Sociales y Personales","Puerto Montt",273500,230000,288000
"2560","Hombre","Servicio Doméstico","Puerto Montt",240680,175000,150000
"2561","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Puerto Octay",199108,210000,293333
"2562","Hombre","Pesca","Puerto Octay",196920,255000,450000
"2563","Hombre","Industrias Manufactureras","Puerto Octay",201058,205000,215000
"2564","Hombre","Electricidad, Gas y Agua","Puerto Octay",251620,NA,3e+05
"2565","Hombre","Construcción","Puerto Octay",202390,270000,232500
"2566","Hombre","Comercio","Puerto Octay",123240,150000,50000
"2567","Hombre","Hoteles y Restaurantes","Puerto Octay",359450,NA,NA
"2568","Hombre","Transporte, Almacenamiento y Comunicaciones","Puerto Octay",196920,3e+05,3e+05
"2569","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Puerto Octay",196920,80000,NA
"2570","Hombre","Administración Pública y Defensa","Puerto Octay",164100,543214,605000
"2571","Hombre","Enseñanza","Puerto Octay",218800,6e+05,1200000
"2572","Hombre","Servicios Comunitarios, Sociales y Personales","Puerto Octay",196920,NA,NA
"2573","Hombre","Servicio Doméstico","Puerto Octay",162848,190000,NA
"2574","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Puerto Varas",205400,190319,241000
"2575","Hombre","Pesca","Puerto Varas",204578,380000,350000
"2576","Hombre","Explotación de Minas y Canteras","Puerto Varas",371960,650000,NA
"2577","Hombre","Industrias Manufactureras","Puerto Varas",212236,261000,280903
"2578","Hombre","Electricidad, Gas y Agua","Puerto Varas",192544,260000,NA
"2579","Hombre","Construcción","Puerto Varas",255384,350000,241778
"2580","Hombre","Comercio","Puerto Varas",302491,280000,255500
"2581","Hombre","Hoteles y Restaurantes","Puerto Varas",201296,255000,245500
"2582","Hombre","Transporte, Almacenamiento y Comunicaciones","Puerto Varas",396850,381250,350000
"2583","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Puerto Varas",369500,6e+05,533077
"2584","Hombre","Administración Pública y Defensa","Puerto Varas",344610,885000,6e+05
"2585","Hombre","Enseñanza","Puerto Varas",437600,308000,6e+05
"2586","Hombre","Servicios Sociales y de Salud","Puerto Varas",841700,1e+06,6e+05
"2587","Hombre","Servicios Comunitarios, Sociales y Personales","Puerto Varas",240680,450000,235000
"2588","Hombre","Servicio Doméstico","Puerto Varas",255245,210000,240500
"2589","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Pumanque",198014,210000,240000
"2590","Hombre","Industrias Manufactureras","Pumanque",196920,1e+05,NA
"2591","Hombre","Construcción","Pumanque",371960,223138,4e+05
"2592","Hombre","Transporte, Almacenamiento y Comunicaciones","Pumanque",369720,NA,NA
"2593","Hombre","Administración Pública y Defensa","Pumanque",371960,197500,NA
"2594","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Punitaqui",196920,197500,216578
"2595","Hombre","Explotación de Minas y Canteras","Punitaqui",437600,413769,375000
"2596","Hombre","Industrias Manufactureras","Punitaqui",415720,6e+05,259389
"2597","Hombre","Electricidad, Gas y Agua","Punitaqui",437600,245000,NA
"2598","Hombre","Construcción","Punitaqui",526900,3e+05,285000
"2599","Hombre","Comercio","Punitaqui",196920,210000,197175
"2600","Hombre","Transporte, Almacenamiento y Comunicaciones","Punitaqui",328640,190500,175500
"2601","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Punitaqui",374300,NA,NA
"2602","Hombre","Administración Pública y Defensa","Punitaqui",575444,320000,4e+05
"2603","Hombre","Enseñanza","Punitaqui",218800,250000,305000
"2604","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Punta Arenas",311790,280626,750000
"2605","Hombre","Pesca","Punta Arenas",371960,350000,550000
"2606","Hombre","Explotación de Minas y Canteras","Punta Arenas",547000,650000,850000
"2607","Hombre","Industrias Manufactureras","Punta Arenas",413260,371424,390000
"2608","Hombre","Electricidad, Gas y Agua","Punta Arenas",336952,525000,9e+05
"2609","Hombre","Construcción","Punta Arenas",328200,350000,4e+05
"2610","Hombre","Comercio","Punta Arenas",273500,3e+05,340000
"2611","Hombre","Hoteles y Restaurantes","Punta Arenas",233653,320000,380000
"2612","Hombre","Transporte, Almacenamiento y Comunicaciones","Punta Arenas",437600,4e+05,4e+05
"2613","Hombre","Intermediación Financiera","Punta Arenas",449634,550000,1e+06
"2614","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler","Punta Arenas",492300,350000,5e+05
"2615","Hombre","Administración Pública y Defensa","Punta Arenas",743920,615000,8e+05
"2616","Hombre","Enseñanza","Punta Arenas",584196,590000,625000
"2617","Hombre","Servicios Sociales y de Salud","Punta Arenas",547000,520000,9e+05
"2618","Hombre","Servicios Comunitarios, Sociales y Personales","Punta Arenas",307170,3e+05,350000
"2619","Hombre","Servicio Doméstico","Punta Arenas",531986,80000,2e+05
"2620","Hombre","Agricultura, Ganadería, Caza y Silvicultura","Puqueldón",410800,50000,150000
"2621","Hombre","Pesca","Puqueldón",229740,220000,312546
"2622","Hombre","Explotación de Minas y Canteras","Puqueldón",196920,NA,NA
"2623","Hombre","Industrias Manufactureras","Puqueldón",295380,230000,3e+05
