"","comuna","sex","branch","2011","2013","2015"
"1165","Colbún","Hombre","Industrias Manufactureras",102700,253895,100138
"1166","Colbún","Hombre","Electricidad, Gas y Agua",244521,NA,442424
"1167","Colbún","Hombre","Construcción",273500,344623,348543
"1168","Colbún","Hombre","Comercio",132629,210000,200000
"1169","Colbún","Hombre","Hoteles y Restaurantes",200104,205000,278864
"1170","Colbún","Hombre","Transporte, Almacenamiento y Comunicaciones",255651,50000,189275
"1171","Colbún","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",320214,1050000,380899
"1172","Colbún","Hombre","Administración Pública y Defensa",308100,241859,400000
"1173","Colbún","Hombre","Enseñanza",200749,380000,994374
"1174","Colbún","Hombre","Servicios Sociales y de Salud",218800,NA,NA
"1175","Colbún","Mujer","Agricultura, Ganadería, Caza y Silvicultura",149951,100000,193226
"1176","Colbún","Mujer","Industrias Manufactureras",102700,NA,115185
"1177","Colbún","Mujer","Comercio",102660,50308,240000
"1178","Colbún","Mujer","Hoteles y Restaurantes",124829,253492,240500
"1179","Colbún","Mujer","Administración Pública y Defensa",334224,194318,548276
"1180","Colbún","Mujer","Enseñanza",320186,259259,308108
"1181","Colbún","Mujer","Servicios Sociales y de Salud",201718,322857,250000
"1182","Colbún","Mujer","Servicio Doméstico",43760,200000,170000
"1183","Colina","Hombre","Agricultura, Ganadería, Caza y Silvicultura",273500,202822,300000
"1184","Colina","Hombre","Explotación de Minas y Canteras",646158,407773,591341
"1185","Colina","Hombre","Industrias Manufactureras",278812,210000,350000
"1186","Colina","Hombre","Construcción",382900,285822,400000
"1187","Colina","Hombre","Comercio",273500,221723,255601
"1188","Colina","Hombre","Hoteles y Restaurantes",239942,268164,245601
"1189","Colina","Hombre","Transporte, Almacenamiento y Comunicaciones",382900,245022,473123
"1190","Colina","Hombre","Intermediación Financiera",218800,NA,NA
"1191","Colina","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",523150,260534,370253
"1192","Colina","Hombre","Administración Pública y Defensa",442499,350000,475281
"1193","Colina","Hombre","Enseñanza",218800,380000,300000
"1194","Colina","Hombre","Servicios Sociales y de Salud",447092,250000,350000
"1195","Colina","Hombre","Otras Actividades de Servicios",303092,304582,352976
"1196","Colina","Hombre","Servicio Doméstico",277944,232834,300000
"1197","Colina","Mujer","Industrias Manufactureras",218800,209118,135521
"1198","Colina","Mujer","Construcción",218800,224454,300000
"1199","Colina","Mujer","Comercio",203063,200000,240000
"1200","Colina","Mujer","Hoteles y Restaurantes",215705,182767,201495
"1201","Colina","Mujer","Transporte, Almacenamiento y Comunicaciones",373096,188249,301120
"1202","Colina","Mujer","Intermediación Financiera",437600,NA,NA
"1203","Colina","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",404812,292672,293115
"1204","Colina","Mujer","Enseñanza",225643,212557,397143
"1205","Colina","Mujer","Servicios Sociales y de Salud",254134,407080,396796
"1206","Colina","Mujer","Otras Actividades de Servicios",262560,202365,245340
"1207","Colina","Mujer","Servicio Doméstico",166183,205612,253236
"1208","Collipulli","Hombre","Agricultura, Ganadería, Caza y Silvicultura",163665,190000,245000
"1209","Collipulli","Hombre","Pesca",153160,NA,NA
"1210","Collipulli","Hombre","Explotación de Minas y Canteras",581757,450000,800000
"1211","Collipulli","Hombre","Industrias Manufactureras",258664,278963,241000
"1212","Collipulli","Hombre","Electricidad, Gas y Agua",199108,NA,NA
"1213","Collipulli","Hombre","Construcción",310181,258397,240314
"1214","Collipulli","Hombre","Comercio",139234,74475,250000
"1215","Collipulli","Hombre","Hoteles y Restaurantes",197063,1000000,300000
"1216","Collipulli","Hombre","Transporte, Almacenamiento y Comunicaciones",273500,195349,294444
"1217","Collipulli","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",2740247,NA,386000
"1218","Collipulli","Hombre","Administración Pública y Defensa",553146,600000,715556
"1219","Collipulli","Hombre","Servicios Sociales y de Salud",296630,3000000,369300
"1220","Collipulli","Hombre","Otras Actividades de Servicios",369720,96222,20000
"1221","Collipulli","Mujer","Agricultura, Ganadería, Caza y Silvicultura",142522,180000,198667
"1222","Collipulli","Mujer","Industrias Manufactureras",298731,36333,235333
"1223","Collipulli","Mujer","Construcción",199108,NA,375628
"1224","Collipulli","Mujer","Comercio",152348,184818,131707
"1225","Collipulli","Mujer","Hoteles y Restaurantes",218800,511719,241000
"1226","Collipulli","Mujer","Intermediación Financiera",19692,NA,NA
"1227","Collipulli","Mujer","Administración Pública y Defensa",300791,161108,357568
"1228","Collipulli","Mujer","Enseñanza",385444,282099,419500
"1229","Collipulli","Mujer","Servicios Sociales y de Salud",415432,700463,1866667
"1230","Collipulli","Mujer","Servicio Doméstico",114568,102541,132500
"1231","Coltauco","Hombre","Agricultura, Ganadería, Caza y Silvicultura",224796,219966,250000
"1232","Coltauco","Hombre","Explotación de Minas y Canteras",218800,378367,540000
"1233","Coltauco","Hombre","Industrias Manufactureras",306320,249167,350000
"1234","Coltauco","Hombre","Construcción",328200,291892,335455
"1235","Coltauco","Hombre","Comercio",241789,138136,270477
"1236","Coltauco","Hombre","Transporte, Almacenamiento y Comunicaciones",719308,290000,380000
"1237","Coltauco","Hombre","Administración Pública y Defensa",853320,350000,384000
"1238","Coltauco","Hombre","Servicios Sociales y de Salud",889700,NA,433333
"1239","Coltauco","Hombre","Servicio Doméstico",246480,250000,250000
"1240","Coltauco","Mujer","Agricultura, Ganadería, Caza y Silvicultura",218800,210000,240000
"1241","Coltauco","Mujer","Industrias Manufactureras",1027000,270000,200000
"1242","Coltauco","Mujer","Comercio",200406,195455,220000
"1243","Coltauco","Mujer","Transporte, Almacenamiento y Comunicaciones",254090,282500,251304
"1244","Coltauco","Mujer","Administración Pública y Defensa",513818,NA,472222
"1245","Coltauco","Mujer","Enseñanza",478660,307407,400000
"1246","Coltauco","Mujer","Servicios Sociales y de Salud",240680,280000,354444
"1247","Coltauco","Mujer","Servicio Doméstico",142220,153333,150000
"1248","Combarbalá","Hombre","Agricultura, Ganadería, Caza y Silvicultura",197297,210000,240000
"1249","Combarbalá","Hombre","Explotación de Minas y Canteras",315072,390462,440000
"1250","Combarbalá","Hombre","Industrias Manufactureras",218800,378378,287500
"1251","Combarbalá","Hombre","Construcción",297935,300000,175000
"1252","Combarbalá","Hombre","Comercio",199828,213795,263002
"1253","Combarbalá","Hombre","Hoteles y Restaurantes",369720,NA,NA
"1254","Combarbalá","Hombre","Transporte, Almacenamiento y Comunicaciones",336147,192258,350000
"1255","Combarbalá","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",245056,NA,NA
"1256","Combarbalá","Hombre","Administración Pública y Defensa",317260,225000,NA
"1257","Combarbalá","Hombre","Enseñanza",328200,835714,700000
"1258","Combarbalá","Hombre","Servicios Sociales y de Salud",201543,274248,330000
"1259","Combarbalá","Mujer","Agricultura, Ganadería, Caza y Silvicultura",204201,87000,240000
"1260","Combarbalá","Mujer","Industrias Manufactureras",308100,77758,NA
"1261","Combarbalá","Mujer","Comercio",171363,80527,113500
"1262","Combarbalá","Mujer","Hoteles y Restaurantes",173014,100000,NA
"1263","Combarbalá","Mujer","Enseñanza",262864,478421,465000
"1264","Combarbalá","Mujer","Servicios Sociales y de Salud",161996,837876,637000
"1265","Combarbalá","Mujer","Servicio Doméstico",82050,51852,150000
"1266","Concepción","Hombre","Agricultura, Ganadería, Caza y Silvicultura",346433,290854,300000
"1267","Concepción","Hombre","Pesca",875200,300000,383614
"1268","Concepción","Hombre","Explotación de Minas y Canteras",377084,500000,548276
"1269","Concepción","Hombre","Industrias Manufactureras",454836,300000,350950
"1270","Concepción","Hombre","Electricidad, Gas y Agua",502318,451286,500000
"1271","Concepción","Hombre","Construcción",218800,210000,350000
"1272","Concepción","Hombre","Comercio",308100,300000,287770
"1273","Concepción","Hombre","Hoteles y Restaurantes",214512,220000,251649
"1274","Concepción","Hombre","Transporte, Almacenamiento y Comunicaciones",273500,282500,350000
"1275","Concepción","Hombre","Intermediación Financiera",1009491,901402,717047
"1276","Concepción","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",315198,425780,280000
"1277","Concepción","Hombre","Administración Pública y Defensa",641707,634091,703247
"1278","Concepción","Hombre","Enseñanza",218800,479091,545346
"1279","Concepción","Hombre","Servicios Sociales y de Salud",468402,500000,858500
"1280","Concepción","Hombre","Otras Actividades de Servicios",247840,400000,227344
"1281","Concepción","Hombre","Servicio Doméstico",492960,256644,260000
"1282","Concepción","Hombre","Organizaciones y Órganos Extraterritoriales",765800,NA,NA
"1283","Concepción","Mujer","Agricultura, Ganadería, Caza y Silvicultura",1094000,68000,334750
"1284","Concepción","Mujer","Explotación de Minas y Canteras",306320,700000,1300000
"1285","Concepción","Mujer","Industrias Manufactureras",199108,200000,241000
"1286","Concepción","Mujer","Electricidad, Gas y Agua",1094000,650000,450000
"1287","Concepción","Mujer","Construcción",813363,250000,155821
"1288","Concepción","Mujer","Comercio",199108,250000,242345
"1289","Concepción","Mujer","Hoteles y Restaurantes",218800,210000,245000
"1290","Concepción","Mujer","Transporte, Almacenamiento y Comunicaciones",235689,210000,280000
"1291","Concepción","Mujer","Intermediación Financiera",1641000,600000,433746
"1292","Concepción","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",205195,400952,255526
"1293","Concepción","Mujer","Administración Pública y Defensa",417508,600000,729641
"1294","Concepción","Mujer","Enseñanza",458808,350000,450000
"1295","Concepción","Mujer","Servicios Sociales y de Salud",208694,400000,350000
"1296","Concepción","Mujer","Otras Actividades de Servicios",290812,207209,300000
"1297","Concepción","Mujer","Servicio Doméstico",135105,120000,158362
"1298","Conchalí","Hombre","Agricultura, Ganadería, Caza y Silvicultura",270058,NA,254444
"1299","Conchalí","Hombre","Explotación de Minas y Canteras",238054,581404,1600000
"1300","Conchalí","Hombre","Industrias Manufactureras",198504,278036,320000
"1301","Conchalí","Hombre","Construcción",284440,230042,300000
"1302","Conchalí","Hombre","Comercio",251620,250000,300000
"1303","Conchalí","Hombre","Hoteles y Restaurantes",314390,297170,259273
"1304","Conchalí","Hombre","Transporte, Almacenamiento y Comunicaciones",328200,300000,359372
"1305","Conchalí","Hombre","Intermediación Financiera",834581,1000000,500000
"1306","Conchalí","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",396063,300000,382857
"1307","Conchalí","Hombre","Administración Pública y Defensa",362468,392229,450000
"1308","Conchalí","Hombre","Enseñanza",352479,424051,400000
"1309","Conchalí","Hombre","Servicios Sociales y de Salud",427718,400000,414286
"1310","Conchalí","Hombre","Otras Actividades de Servicios",214946,250000,310976
"1311","Conchalí","Hombre","Servicio Doméstico",268549,280000,298333
"1312","Conchalí","Mujer","Industrias Manufactureras",234808,210000,250000
"1313","Conchalí","Mujer","Comercio",196920,248394,250000
"1314","Conchalí","Mujer","Hoteles y Restaurantes",119123,237850,250000
"1315","Conchalí","Mujer","Transporte, Almacenamiento y Comunicaciones",302430,210000,300000
"1316","Conchalí","Mujer","Intermediación Financiera",368294,NA,500000
"1317","Conchalí","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",199108,207650,300000
"1318","Conchalí","Mujer","Administración Pública y Defensa",273500,357447,500000
"1319","Conchalí","Mujer","Enseñanza",487327,287659,300000
"1320","Conchalí","Mujer","Servicios Sociales y de Salud",547000,300000,350000
"1321","Conchalí","Mujer","Otras Actividades de Servicios",218800,200000,250000
"1322","Conchalí","Mujer","Servicio Doméstico",196920,198788,200000
"1323","Concón","Hombre","Agricultura, Ganadería, Caza y Silvicultura",186690,NA,719608
"1324","Concón","Hombre","Pesca",223500,210395,154831
"1325","Concón","Hombre","Industrias Manufactureras",459129,189294,300000
"1326","Concón","Hombre","Construcción",257452,789206,350000
"1327","Concón","Hombre","Comercio",380671,310000,300000
"1328","Concón","Hombre","Hoteles y Restaurantes",350080,160728,286400
"1329","Concón","Hombre","Transporte, Almacenamiento y Comunicaciones",374353,600000,585937
"1330","Concón","Hombre","Intermediación Financiera",1788412,2126821,1227804
"1331","Concón","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",240680,701090,508966
"1332","Concón","Hombre","Administración Pública y Defensa",953170,859316,1015496
"1333","Concón","Hombre","Enseñanza",545811,1000000,377358
"1334","Concón","Hombre","Otras Actividades de Servicios",156422,NA,254928
"1335","Concón","Hombre","Servicio Doméstico",410800,NA,299772
"1336","Concón","Mujer","Explotación de Minas y Canteras",1094000,2000000,235000
"1337","Concón","Mujer","Industrias Manufactureras",1064428,30000,200000
"1338","Concón","Mujer","Comercio",133380,252024,266247
"1339","Concón","Mujer","Hoteles y Restaurantes",480584,200000,196548
"1340","Concón","Mujer","Transporte, Almacenamiento y Comunicaciones",1312800,272071,251000
"1341","Concón","Mujer","Intermediación Financiera",292690,850000,698413
"1342","Concón","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",249979,203546,658117
"1343","Concón","Mujer","Administración Pública y Defensa",1203400,900000,813462
"1344","Concón","Mujer","Enseñanza",164100,703412,400000
"1345","Concón","Mujer","Otras Actividades de Servicios",2054000,NA,289466
"1346","Concón","Mujer","Servicio Doméstico",97782,195000,200000
"1347","Constitución","Hombre","Agricultura, Ganadería, Caza y Silvicultura",273500,300000,245000
"1348","Constitución","Hombre","Pesca",113786,240000,200000
"1349","Constitución","Hombre","Explotación de Minas y Canteras",531639,1500000,1678182
"1350","Constitución","Hombre","Industrias Manufactureras",306508,300000,280000
"1351","Constitución","Hombre","Construcción",224155,295349,240000
"1352","Constitución","Hombre","Comercio",386941,159509,311787
"1353","Constitución","Hombre","Hoteles y Restaurantes",1027000,NA,333186
"1354","Constitución","Hombre","Transporte, Almacenamiento y Comunicaciones",265167,317935,400328
"1355","Constitución","Hombre","Intermediación Financiera",415720,NA,700000
"1356","Constitución","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",248219,623077,319392
"1357","Constitución","Hombre","Administración Pública y Defensa",590760,NA,302158
"1358","Constitución","Hombre","Enseñanza",601700,249346,606707
"1359","Constitución","Hombre","Servicios Sociales y de Salud",2054000,250000,350000
"1360","Constitución","Hombre","Otras Actividades de Servicios",121340,NA,368889
"1361","Constitución","Mujer","Agricultura, Ganadería, Caza y Silvicultura",245613,223043,290833
"1362","Constitución","Mujer","Pesca",32820,NA,NA
"1363","Constitución","Mujer","Industrias Manufactureras",261970,448305,267229
"1364","Constitución","Mujer","Construcción",328200,174359,NA
"1365","Constitución","Mujer","Comercio",194179,203182,240000
"1366","Constitución","Mujer","Hoteles y Restaurantes",196078,216167,213167
"1367","Constitución","Mujer","Transporte, Almacenamiento y Comunicaciones",1643200,210000,NA
"1368","Constitución","Mujer","Intermediación Financiera",98460,NA,350000
"1369","Constitución","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",209596,252652,NA
"1370","Constitución","Mujer","Administración Pública y Defensa",433034,347495,283724
"1371","Constitución","Mujer","Enseñanza",411335,210938,324537
"1372","Constitución","Mujer","Servicios Sociales y de Salud",239241,374944,436757
