"","comuna","sex","branch","2011","2013","2015"
"1524","Coyhaique","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",582007,341083,404926
"1525","Coyhaique","Mujer","Administración Pública y Defensa",633838,565395,650631
"1526","Coyhaique","Mujer","Enseñanza",549164,660801,609129
"1527","Coyhaique","Mujer","Servicios Sociales y de Salud",612788,551199,601681
"1528","Coyhaique","Mujer","Otras Actividades de Servicios",250180,331171,368252
"1529","Coyhaique","Mujer","Servicio Doméstico",140139,146846,186440
"1530","Cunco","Hombre","Agricultura, Ganadería, Caza y Silvicultura",201785,544827,182644
"1531","Cunco","Hombre","Pesca",290518,220687,331250
"1532","Cunco","Hombre","Industrias Manufactureras",239147,239222,309182
"1533","Cunco","Hombre","Construcción",252321,164342,272924
"1534","Cunco","Hombre","Comercio",212238,200862,170683
"1535","Cunco","Hombre","Transporte, Almacenamiento y Comunicaciones",180999,343104,299599
"1536","Cunco","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",213008,449000,501246
"1537","Cunco","Hombre","Administración Pública y Defensa",175040,327678,234000
"1538","Cunco","Hombre","Servicios Sociales y de Salud",415720,210000,211329
"1539","Cunco","Hombre","Otras Actividades de Servicios",199468,50000,700000
"1540","Cunco","Hombre","Servicio Doméstico",89007,316667,51176
"1541","Cunco","Mujer","Agricultura, Ganadería, Caza y Silvicultura",120340,NA,139161
"1542","Cunco","Mujer","Pesca",169570,200000,493750
"1543","Cunco","Mujer","Industrias Manufactureras",89007,NA,84459
"1544","Cunco","Mujer","Comercio",132798,210000,207994
"1545","Cunco","Mujer","Hoteles y Restaurantes",196920,208750,231320
"1546","Cunco","Mujer","Intermediación Financiera",382900,NA,NA
"1547","Cunco","Mujer","Administración Pública y Defensa",164978,216667,345644
"1548","Cunco","Mujer","Enseñanza",198065,362707,325518
"1549","Cunco","Mujer","Servicios Sociales y de Salud",164100,220000,690705
"1550","Cunco","Mujer","Servicio Doméstico",91589,205116,187318
"1551","Curacautín","Hombre","Agricultura, Ganadería, Caza y Silvicultura",260190,259396,353292
"1552","Curacautín","Hombre","Pesca",205143,233243,250000
"1553","Curacautín","Hombre","Explotación de Minas y Canteras",328200,180000,310889
"1554","Curacautín","Hombre","Industrias Manufactureras",294121,184594,248996
"1555","Curacautín","Hombre","Electricidad, Gas y Agua",407715,NA,498750
"1556","Curacautín","Hombre","Construcción",567042,171605,248404
"1557","Curacautín","Hombre","Comercio",140733,454461,232133
"1558","Curacautín","Hombre","Transporte, Almacenamiento y Comunicaciones",361243,181355,219260
"1559","Curacautín","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",184860,NA,511333
"1560","Curacautín","Hombre","Administración Pública y Defensa",367289,457760,272434
"1561","Curacautín","Hombre","Enseñanza",734306,245000,622041
"1562","Curacautín","Hombre","Servicios Sociales y de Salud",247466,150000,725263
"1563","Curacautín","Mujer","Industrias Manufactureras",164320,116265,78571
"1564","Curacautín","Mujer","Electricidad, Gas y Agua",547000,NA,NA
"1565","Curacautín","Mujer","Comercio",197794,647087,186455
"1566","Curacautín","Mujer","Hoteles y Restaurantes",272825,168000,270463
"1567","Curacautín","Mujer","Transporte, Almacenamiento y Comunicaciones",196920,NA,126429
"1568","Curacautín","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",452988,210000,191708
"1569","Curacautín","Mujer","Administración Pública y Defensa",765800,230164,534544
"1570","Curacautín","Mujer","Enseñanza",429458,299703,360020
"1571","Curacautín","Mujer","Servicios Sociales y de Salud",395086,750000,485265
"1572","Curacautín","Mujer","Otras Actividades de Servicios",65640,85000,300000
"1573","Curacautín","Mujer","Servicio Doméstico",166039,124159,268997
"1574","Curacaví","Hombre","Agricultura, Ganadería, Caza y Silvicultura",251456,177823,387393
"1575","Curacaví","Hombre","Explotación de Minas y Canteras",410800,500000,400000
"1576","Curacaví","Hombre","Industrias Manufactureras",244127,243352,286000
"1577","Curacaví","Hombre","Construcción",340294,376531,357857
"1578","Curacaví","Hombre","Comercio",202765,293530,360300
"1579","Curacaví","Hombre","Transporte, Almacenamiento y Comunicaciones",683859,296201,317200
"1580","Curacaví","Hombre","Intermediación Financiera",306320,NA,NA
"1581","Curacaví","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",295353,NA,522500
"1582","Curacaví","Hombre","Administración Pública y Defensa",440528,863056,400000
"1583","Curacaví","Hombre","Enseñanza",547000,NA,410000
"1584","Curacaví","Hombre","Otras Actividades de Servicios",123240,NA,400000
"1585","Curacaví","Hombre","Servicio Doméstico",222924,NA,221333
"1586","Curacaví","Mujer","Agricultura, Ganadería, Caza y Silvicultura",206279,131764,NA
"1587","Curacaví","Mujer","Industrias Manufactureras",413361,195609,295000
"1588","Curacaví","Mujer","Comercio",280669,223383,305000
"1589","Curacaví","Mujer","Hoteles y Restaurantes",252967,210000,320000
"1590","Curacaví","Mujer","Transporte, Almacenamiento y Comunicaciones",180166,NA,330000
"1591","Curacaví","Mujer","Intermediación Financiera",273087,NA,NA
"1592","Curacaví","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",416486,NA,534000
"1593","Curacaví","Mujer","Administración Pública y Defensa",984751,100000,371000
"1594","Curacaví","Mujer","Enseñanza",315040,256270,400750
"1595","Curacaví","Mujer","Servicio Doméstico",144408,176729,201000
"1596","Curaco de Vélez","Hombre","Agricultura, Ganadería, Caza y Silvicultura",191942,77100,141667
"1597","Curaco de Vélez","Hombre","Pesca",328202,261548,400000
"1598","Curaco de Vélez","Hombre","Industrias Manufactureras",313757,252200,201345
"1599","Curaco de Vélez","Hombre","Construcción",173250,NA,110000
"1600","Curaco de Vélez","Hombre","Comercio",223160,NA,283333
"1601","Curaco de Vélez","Hombre","Transporte, Almacenamiento y Comunicaciones",199108,NA,309000
"1602","Curaco de Vélez","Hombre","Administración Pública y Defensa",875200,NA,836368
"1603","Curaco de Vélez","Hombre","Enseñanza",1015517,600000,NA
"1604","Curaco de Vélez","Mujer","Pesca",328918,NA,200000
"1605","Curaco de Vélez","Mujer","Industrias Manufactureras",804375,210000,170667
"1606","Curaco de Vélez","Mujer","Comercio",224854,NA,213333
"1607","Curaco de Vélez","Mujer","Enseñanza",544077,510750,187667
"1608","Curaco de Vélez","Mujer","Servicios Sociales y de Salud",80106,200000,NA
"1609","Curanilahue","Hombre","Agricultura, Ganadería, Caza y Silvicultura",272958,271434,387499
"1610","Curanilahue","Hombre","Pesca",273500,NA,NA
"1611","Curanilahue","Hombre","Explotación de Minas y Canteras",284501,366355,349703
"1612","Curanilahue","Hombre","Industrias Manufactureras",329156,341994,333583
"1613","Curanilahue","Hombre","Construcción",228382,223037,315933
"1614","Curanilahue","Hombre","Comercio",267257,250103,406102
"1615","Curanilahue","Hombre","Transporte, Almacenamiento y Comunicaciones",562992,380051,440641
"1616","Curanilahue","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",334764,879749,203767
"1617","Curanilahue","Hombre","Administración Pública y Defensa",213449,507906,305902
"1618","Curanilahue","Hombre","Enseñanza",188168,577086,765316
"1619","Curanilahue","Hombre","Servicios Sociales y de Salud",305748,628576,565900
"1620","Curanilahue","Hombre","Otras Actividades de Servicios",196920,226235,198356
"1621","Curanilahue","Mujer","Agricultura, Ganadería, Caza y Silvicultura",158630,157200,249028
"1622","Curanilahue","Mujer","Industrias Manufactureras",140263,163151,168493
"1623","Curanilahue","Mujer","Comercio",150053,560783,171267
"1624","Curanilahue","Mujer","Hoteles y Restaurantes",185980,178421,192582
"1625","Curanilahue","Mujer","Intermediación Financiera",765800,NA,280000
"1626","Curanilahue","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",71110,364696,250683
"1627","Curanilahue","Mujer","Administración Pública y Defensa",154511,304895,271478
"1628","Curanilahue","Mujer","Enseñanza",293078,577616,384353
"1629","Curanilahue","Mujer","Servicios Sociales y de Salud",310733,300109,346702
"1630","Curanilahue","Mujer","Otras Actividades de Servicios",161256,185343,200688
"1631","Curanilahue","Mujer","Servicio Doméstico",60768,123673,107013
"1632","Curarrehue","Hombre","Agricultura, Ganadería, Caza y Silvicultura",188332,180033,242973
"1633","Curarrehue","Hombre","Explotación de Minas y Canteras",371960,NA,NA
"1634","Curarrehue","Hombre","Industrias Manufactureras",199108,126351,204400
"1635","Curarrehue","Hombre","Construcción",250859,319487,265749
"1636","Curarrehue","Hombre","Comercio",219789,234352,251308
"1637","Curarrehue","Hombre","Hoteles y Restaurantes",380735,NA,191000
"1638","Curarrehue","Hombre","Transporte, Almacenamiento y Comunicaciones",272975,353000,399411
"1639","Curarrehue","Hombre","Administración Pública y Defensa",221778,517333,497600
"1640","Curarrehue","Hombre","Enseñanza",598418,220000,379167
"1641","Curarrehue","Hombre","Servicios Sociales y de Salud",273500,340000,NA
"1642","Curarrehue","Hombre","Otras Actividades de Servicios",616200,NA,NA
"1643","Curarrehue","Hombre","Servicio Doméstico",164100,250000,250000
"1644","Curarrehue","Mujer","Agricultura, Ganadería, Caza y Silvicultura",243854,197303,NA
"1645","Curarrehue","Mujer","Construcción",164100,NA,180000
"1646","Curarrehue","Mujer","Comercio",306003,210000,166778
"1647","Curarrehue","Mujer","Hoteles y Restaurantes",251931,264530,204200
"1648","Curarrehue","Mujer","Administración Pública y Defensa",247677,454795,580333
"1649","Curarrehue","Mujer","Enseñanza",267385,319682,296600
"1650","Curarrehue","Mujer","Servicios Sociales y de Salud",437600,233750,237500
"1651","Curarrehue","Mujer","Otras Actividades de Servicios",251620,137885,100000
"1652","Curarrehue","Mujer","Servicio Doméstico",95111,177237,170231
"1653","Curepto","Hombre","Agricultura, Ganadería, Caza y Silvicultura",181246,173029,287179
"1654","Curepto","Hombre","Industrias Manufactureras",199108,185065,225000
"1655","Curepto","Hombre","Electricidad, Gas y Agua",202390,700000,NA
"1656","Curepto","Hombre","Construcción",236304,193188,152750
"1657","Curepto","Hombre","Comercio",160236,159225,230000
"1658","Curepto","Hombre","Transporte, Almacenamiento y Comunicaciones",718499,NA,NA
"1659","Curepto","Hombre","Administración Pública y Defensa",525120,387040,681667
"1660","Curepto","Hombre","Enseñanza",262560,950000,1200000
"1661","Curepto","Mujer","Agricultura, Ganadería, Caza y Silvicultura",205400,149011,304000
"1662","Curepto","Mujer","Comercio",193172,255000,167750
"1663","Curepto","Mujer","Administración Pública y Defensa",652024,209647,255000
"1664","Curepto","Mujer","Enseñanza",174079,445459,447615
"1665","Curepto","Mujer","Servicios Sociales y de Salud",410800,100000,697857
"1666","Curepto","Mujer","Servicio Doméstico",126198,92000,77000
"1667","Curicó","Hombre","Agricultura, Ganadería, Caza y Silvicultura",325573,269809,313347
"1668","Curicó","Hombre","Pesca",547000,NA,NA
"1669","Curicó","Hombre","Explotación de Minas y Canteras",361020,844910,1277119
"1670","Curicó","Hombre","Industrias Manufactureras",470750,344895,346296
"1671","Curicó","Hombre","Electricidad, Gas y Agua",396332,296598,620354
"1672","Curicó","Hombre","Construcción",337573,336579,433375
"1673","Curicó","Hombre","Comercio",311550,284789,337328
"1674","Curicó","Hombre","Hoteles y Restaurantes",288042,285840,340392
"1675","Curicó","Hombre","Transporte, Almacenamiento y Comunicaciones",410395,307924,382672
"1676","Curicó","Hombre","Intermediación Financiera",375060,890307,406544
"1677","Curicó","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",587522,666994,677473
"1678","Curicó","Hombre","Administración Pública y Defensa",431697,553015,575799
"1679","Curicó","Hombre","Enseñanza",395029,574232,492608
"1680","Curicó","Hombre","Servicios Sociales y de Salud",1615000,763090,762696
"1681","Curicó","Hombre","Otras Actividades de Servicios",781950,326368,285181
"1682","Curicó","Hombre","Servicio Doméstico",129044,210000,252270
"1683","Curicó","Hombre","No Bien Especificado",293016,142174,NA
"1684","Curicó","Mujer","Agricultura, Ganadería, Caza y Silvicultura",212910,216724,251463
"1685","Curicó","Mujer","Explotación de Minas y Canteras",218800,NA,NA
"1686","Curicó","Mujer","Industrias Manufactureras",263397,218054,328074
"1687","Curicó","Mujer","Electricidad, Gas y Agua",328200,184110,290000
"1688","Curicó","Mujer","Construcción",564781,334040,700000
"1689","Curicó","Mujer","Comercio",246864,216862,241149
"1690","Curicó","Mujer","Hoteles y Restaurantes",271430,263313,197673
"1691","Curicó","Mujer","Transporte, Almacenamiento y Comunicaciones",318737,252031,335026
"1692","Curicó","Mujer","Intermediación Financiera",315717,586712,466128
"1693","Curicó","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",550241,449363,545521
"1694","Curicó","Mujer","Administración Pública y Defensa",417192,573576,511725
"1695","Curicó","Mujer","Enseñanza",447312,401107,453443
"1696","Curicó","Mujer","Servicios Sociales y de Salud",897904,423872,351557
"1697","Curicó","Mujer","Otras Actividades de Servicios",504630,211010,284519
"1698","Curicó","Mujer","Servicio Doméstico",144001,205502,192015
"1699","Dalcahue","Hombre","Agricultura, Ganadería, Caza y Silvicultura",359598,160406,166667
"1700","Dalcahue","Hombre","Pesca",354949,213326,282391
"1701","Dalcahue","Hombre","Explotación de Minas y Canteras",273500,NA,400000
"1702","Dalcahue","Hombre","Industrias Manufactureras",315255,291986,328980
"1703","Dalcahue","Hombre","Electricidad, Gas y Agua",194732,NA,241000
"1704","Dalcahue","Hombre","Construcción",501495,296798,271966
"1705","Dalcahue","Hombre","Comercio",259764,180000,231667
"1706","Dalcahue","Hombre","Hoteles y Restaurantes",194732,210000,600000
"1707","Dalcahue","Hombre","Transporte, Almacenamiento y Comunicaciones",645298,323333,305625
"1708","Dalcahue","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",273500,329710,NA
"1709","Dalcahue","Hombre","Administración Pública y Defensa",375561,285401,650000
"1710","Dalcahue","Hombre","Enseñanza",548374,659922,450000
"1711","Dalcahue","Mujer","Agricultura, Ganadería, Caza y Silvicultura",246480,210000,NA
"1712","Dalcahue","Mujer","Pesca",176700,271571,371667
"1713","Dalcahue","Mujer","Industrias Manufactureras",179160,190148,226333
"1714","Dalcahue","Mujer","Electricidad, Gas y Agua",284440,NA,NA
"1715","Dalcahue","Mujer","Comercio",174545,353609,239812
"1716","Dalcahue","Mujer","Hoteles y Restaurantes",308100,163903,229451
"1717","Dalcahue","Mujer","Transporte, Almacenamiento y Comunicaciones",54700,NA,NA
"1718","Dalcahue","Mujer","Intermediación Financiera",273500,NA,NA
"1719","Dalcahue","Mujer","Administración Pública y Defensa",187852,700000,NA
"1720","Dalcahue","Mujer","Enseñanza",304820,372689,466867
"1721","Dalcahue","Mujer","Servicio Doméstico",188880,50000,60000
"1722","Diego de Almagro","Hombre","Agricultura, Ganadería, Caza y Silvicultura",404780,NA,200000
"1723","Diego de Almagro","Hombre","Explotación de Minas y Canteras",608740,726618,551992
"1724","Diego de Almagro","Hombre","Industrias Manufactureras",566061,344118,401739
"1725","Diego de Almagro","Hombre","Electricidad, Gas y Agua",317260,480000,333333
"1726","Diego de Almagro","Hombre","Construcción",372925,452073,259802
"1727","Diego de Almagro","Hombre","Comercio",461014,327937,310000
"1728","Diego de Almagro","Hombre","Hoteles y Restaurantes",874032,219565,900000
